"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"311","Scenario 10",10,2,147.006279128673,3.47192716136822,22.5155418645802,7.86078260933494,15.1668621915229,30.7396239096454,3.91712331974645,3.70563417570671,0.533234210604795,206.525673397018,607.430369807497,155.745906850456,22.0288030105659
"312","Scenario 10",10,3,142.28322691417,3.46647954908338,22.6597493296775,7.75745224368548,15.4388610246144,30.5018588475314,3.90450488906885,3.67114857276394,0.526786689634318,203.439031661601,606.312852800695,147.501027428799,21.9682660298162
"313","Scenario 10",100,1,219.069693009119,3.55840432724802,19.8077482933912,9.61843270217256,12.4366343210589,33.1367975407586,4.07251286823771,4.06993351783614,0.714824312762363,249.185690584745,718.068019973947,250.690824409241,20.2997539441308
"314","Scenario 10",100,2,230.716649117094,3.57234829798739,19.3750306429219,9.90092419917316,11.9826297137401,33.5385531101563,4.09801754589357,4.13114846813417,0.743347331057865,260.225969098278,730.660728759589,282.77798684127,19.5450137501809
"315","Scenario 10",100,3,210.762025727312,3.54868957971274,20.0814416318445,9.41533200175295,12.8482304532028,32.7475092066552,4.05168182783647,4.01359078916911,0.700952203866522,241.570421298307,711.525940801853,240.683463276915,19.9489072224635
"316","Scenario 10",11,1,138.66627424374,3.46206042674235,22.8075529052267,7.65651915458318,15.5355467087484,30.3975138907317,3.89749741917786,3.65493150535097,0.516186665351286,199.067196084817,607.510044869011,138.52407953566,22.0319510783037
"317","Scenario 10",11,2,149.09055311912,3.47440230830856,22.4411556915662,7.91189189378879,15.0782186745624,30.8209034343252,3.9219187246424,3.71770910233036,0.537751748935438,205.693431249095,609.309773483862,157.578648005528,22.0504776378637
"318","Scenario 10",11,3,144.08147405558,3.4686159842015,22.5954269496363,7.80147298955256,15.3626380195066,30.5713626265744,3.90862926277231,3.68146072628329,0.530715816062595,202.325873823998,608.033554059922,148.869284032969,21.9433709654074
"319","Scenario 10",12,1,140.437274316109,3.4641568477537,22.7453600272626,7.6996523946939,15.4574688996585,30.4691667358987,3.90164733741124,3.66554201606815,0.519854960346768,198.175431031987,609.248371689101,139.86611029155,21.9880952380952
"320","Scenario 10",12,2,151.078067592995,3.47676397153921,22.370007987288,7.96071841113529,14.994302003598,30.897907814088,3.92647590056579,3.72915706291505,0.542094065506179,205.147091511073,611.166362715299,159.345033183053,22.0502243450572
"321","Scenario 10",12,3,145.875839159068,3.47074795603525,22.5312209386672,7.84535395212149,15.286594096671,30.6405737232309,3.9127424720501,3.69172940140144,0.534643142261217,201.540846251266,609.775332899117,150.212514996834,21.9678318135765
"322","Scenario 10",13,1,142.156680814879,3.46619404240621,22.684699804835,7.74163808938387,15.3824525052388,30.5380660925526,3.90565595773775,3.67575484177001,0.523461698983034,197.542507852077,610.95506585613,141.165238524153,22.0121580547112
"323","Scenario 10",13,2,153.075792263714,3.47913872604453,22.2983498709221,8.00974810519573,14.910275069658,30.9748024685642,3.93104490977006,3.74059610930304,0.546487944036,204.865425206253,613.030083948473,161.193803763906,22.0502243450572
"324","Scenario 10",13,3,147.588930272109,3.47278473689948,22.469715365024,7.88728561916934,15.214542505218,30.7060856945254,3.91665374985162,3.70145696155965,0.538428677002752,200.988575155594,611.504714864669,151.572458105737,21.9948255898104
"325","Scenario 10",14,1,143.926259046172,3.4682910127302,22.6222195224914,7.78487103622507,15.3053889255043,30.6088582576393,3.90977788074302,3.68624931679606,0.527181689983898,197.1668868143,612.666406136923,142.590628141158,22.0065856129686
"326","Scenario 10",14,2,155.060223187147,3.48149906559186,22.2269589051121,8.05850444943016,14.8273748064575,31.0506421600042,3.93556794069176,3.75188695877154,0.550888191763002,204.793775654943,614.895324938486,163.128028055392,22.0506585612969
"327","Scenario 10",14,3,149.2714532132,3.47478618473518,22.4091545155616,7.92851474193381,15.1442031463367,30.7700544184394,3.92048414333067,3.71096476545249,0.542172023124401,200.638835576784,613.227040816327,152.998407916908,22.0153423071356
"328","Scenario 10",15,1,145.662000940802,3.47034908577137,22.5607527311678,7.82730730625007,15.2302736235706,30.6777987113181,3.91380731064929,3.69647568086394,0.530862240123358,196.975498371689,614.341876537849,144.0444473989,22.0082139238674
"329","Scenario 10",15,2,157.049932624113,3.48386653862976,22.1552488335698,8.10737551156459,14.7445647274702,31.1262774862006,3.94009298156781,3.76315411678283,0.555324677683944,204.908181647127,616.748038789984,165.013062774551,22.0483427413519
"330","Scenario 10",15,3,150.972100484875,3.4768099941237,22.3478201504783,7.97018857550701,15.0734069720348,30.8343486332755,3.92434646173343,3.72052564040096,0.545977946286435,200.479373389781,614.910746851932,154.470662419422,22.0146186134028
"331","Scenario 10",16,1,147.283559415255,3.47227190520903,22.503309210826,7.86695651374384,15.160154724619,30.742152209741,3.91757018345403,3.70602284776512,0.534304122552652,196.89797521349,616.013138659719,145.422661879952,22.0077797076277
"332","Scenario 10",16,2,158.865568569981,3.48602770658806,22.0896888810798,8.15206290226115,14.6693793006327,31.1950586850586,3.94421338242346,3.77340146525313,0.559390806007419,205.101359350123,618.573957881025,166.821395169378,22.0683890577508
"333","Scenario 10",16,3,152.590222173976,3.47873696918599,22.2892546223013,8.00986747888573,15.0065866386938,30.8949457830098,3.92800570071833,3.72954576781943,0.549635775938061,200.43821301925,616.582819510783,155.911367766748,21.9905557967868
"334","Scenario 10",17,1,148.922983174121,3.47421708566158,22.4450550165691,7.90708883235227,15.0897429898508,30.8067512463424,3.92136124428058,3.71561232425977,0.537814098381932,196.968594948618,617.66272977276,146.862867509212,22.0066217976552
"335","Scenario 10",17,2,160.67055141844,3.48817794153319,22.0242495405629,8.19647452442094,14.5952886813014,31.2626402824292,3.94828941176143,3.78348596597652,0.563482170748371,205.409017658127,620.394011434361,168.647368442007,22.0509118541033
"336","Scenario 10",17,3,154.067932226082,3.48049658473746,22.2357933427633,8.04607245096805,14.9454857515265,30.9503077514646,3.93134889369453,3.73778740415696,0.552973739443447,200.462349254595,618.242249240122,157.232008202403,21.9901215805471
"337","Scenario 10",18,1,150.591078774063,3.47619741729133,22.3856109673693,7.94798104274785,15.0185723470961,30.8720544258323,3.92520596196827,3.72531166492089,0.541413753204055,197.17317209437,619.312943262411,148.355731888529,22.0289839339991
"338","Scenario 10",18,2,162.461168294978,3.49031190393944,21.9592039063868,8.24050121720269,14.5220813820248,31.3292630691063,3.95232304148317,3.7934355505562,0.567565994062803,205.820806809958,622.191500217108,170.552944779792,22.0520697640758
"339","Scenario 10",18,3,155.526380807642,3.48223386085829,22.1829387647285,8.08180843682702,14.8854092793841,31.0046849742189,3.9346416414747,3.74588698843452,0.556284569165638,200.582576313504,619.882331017513,158.577971614729,22.1312418584455
"340","Scenario 10",19,1,152.141320849616,3.47803809283134,22.3303278379987,7.9860058319653,14.9525456217109,30.9326621594909,3.92877628030119,3.73431521429825,0.54476503308738,197.436006296135,620.946985815603,149.814172415656,22.0301418439716
"341","Scenario 10",19,2,164.249949558547,3.49244411927741,21.8941583866212,8.2845089231005,14.4491356599595,31.3956566312806,3.9563476390419,3.80335277004873,0.571656455031426,206.324807027066,623.963713996237,172.417916920943,22.0707048776958
"342","Scenario 10",19,3,157.002902844116,3.4839942014095,22.1291971470414,8.11803425244215,14.8252116855292,31.0591241449981,3.93795797879333,3.75400814196088,0.55967632455215,200.802636162976,621.497962802142,159.993062148301,22.1504559270517
"343","Scenario 10",2,1,244.411595599942,3.58926286396679,18.7878446825073,10.1915534741984,11.619561533027,33.7336660678039,4.12190042124961,4.1713999746973,0.793355860895222,262.510577254306,603.272930235924,350.664708172495,21.9206469821971
"344","Scenario 10",2,2,244.409820813432,3.58926075182369,18.7879087067906,10.1915121884358,11.6196363417536,33.7336004419429,4.12189638501479,4.17138973976749,0.79335177883383,262.508432189897,603.280250398032,350.661636107262,22.2600955275727
"345","Scenario 10",2,3,244.405889093935,3.58925597008307,18.7880660550531,10.191426515694,11.6197673170068,33.7335085788963,4.12188866273227,4.17137373755519,0.793339590741085,262.505670212766,603.272134172818,350.655212422052,21.9131929367492
"346","Scenario 10",20,1,153.628881495151,3.47980625897245,22.2769905842189,8.02255066504729,14.8899556385953,30.9900398721963,3.93218050683442,3.74284961226585,0.548030874127808,197.755046280214,622.509607034303,151.2970116835,22.0100955275727
"347","Scenario 10",20,2,165.924667100883,3.49444149854295,21.8330902531114,8.32570173179954,14.3812623972764,31.4573023441021,3.96010256156723,3.81257091334293,0.575517767381338,206.861824793747,625.710258358663,174.231821386857,22.0589810392242
"348","Scenario 10",20,3,158.442746272977,3.4857112243712,22.0767283684629,8.15331419075711,14.7666215393816,31.1119478187805,3.94118660951461,3.76189018294542,0.562997873100679,201.088702091475,623.067553191489,161.339174037419,22.1765089014329
"349","Scenario 10",21,1,155.148755825735,3.48161271247226,22.2225131126493,8.05988251967886,14.8259552797285,31.0487098386465,3.93566005300561,3.75157591845325,0.551364631093391,198.162466348241,624.114470256188,152.735805410286,22.0349905919815
"350","Scenario 10",21,2,167.407315639022,3.49621066572557,21.7788955866314,8.36212522053355,14.3214700185816,31.5114393435914,3.96341670289236,3.82067826098374,0.578962438418007,207.380093428861,627.444481835287,176.036518057671,22.0767477203647
"351","Scenario 10",21,3,159.851457881025,3.48739170287717,22.0253063420345,8.18785465880386,14.7095397006733,31.1634090982635,3.94433901325446,3.7695742328742,0.566262353079509,201.431614307425,624.598795049935,162.762058566525,22.1504559270517
"352","Scenario 10",22,1,156.653269141699,3.48340181593879,22.1684491214114,8.09685875966982,14.7629592990318,31.1064066549682,3.93909404839872,3.76016206260034,0.554688744548229,198.637472101607,625.646233174121,154.152505792561,21.9803155304675
"353","Scenario 10",22,2,169.039151469098,3.49815830269891,21.7191793785456,8.40223242650661,14.2558442720202,31.5708427196679,3.96705916563181,3.82957560633717,0.582765316013152,208.015667173252,629.154248082212,177.864500219045,22.089303806629
"354","Scenario 10",22,3,161.185598567086,3.48898411236614,21.9764721797491,8.22057554807388,14.6558246112156,31.2117646602911,3.94731441608952,3.77680230129763,0.569378106729411,201.806799862498,626.135837313649,164.08836175565,22.0552178318136
"355","Scenario 10",23,1,158.186637465625,3.48522582566045,22.113258616313,8.13454743046036,14.6989816906129,31.164948544903,3.94258707116969,3.76887821408132,0.558092885627441,199.188823165436,627.235225792445,155.634680626688,21.9795918367347
"356","Scenario 10",23,2,170.497875633232,3.49990023890495,21.6656602418153,8.43810405849558,14.197541489276,31.6235656437669,3.97030486902698,3.83747933994299,0.586189019748489,208.632732378058,630.819351570415,179.542001234979,22.0884715588363
"357","Scenario 10",23,3,162.3984728253,3.49043153928851,21.9321131826665,8.25027630832243,14.6068672099218,31.2557704167276,3.95002185067832,3.78338155554082,0.572206378574418,202.180296461138,627.636524822695,165.253835688794,22.0563757417861
"358","Scenario 10",24,1,159.55694394992,3.48685687938588,22.0637840755885,8.16823773665274,14.6421993509507,31.2168265185236,3.94569703787544,3.77661009864406,0.561162576369715,199.727369988421,628.761481401071,157.066624522785,22.0329642495296
"359","Scenario 10",24,2,172.040383919525,3.50174196357829,21.6091067975225,8.47604970621476,14.1357978845969,31.6794470619077,3.97374002999694,3.8458518939982,0.589801441068501,209.328054855985,632.509976118107,181.36749931767,22.0908959328412
"360","Scenario 10",24,3,163.713258286293,3.49200169969672,21.883858591483,8.28249480910377,14.5542361078676,31.3030081030236,3.95294411346014,3.79045243513115,0.575301956010624,202.641002134896,629.096468374584,166.536663122954,22.0812708061948
"361","Scenario 10",25,1,160.983851823708,3.48855520138007,22.012281589744,8.20331714595085,14.5830285213004,31.2708864311789,3.94893658267477,3.7846654430202,0.564356373987468,200.336513026487,630.270187436677,158.547605486319,22.0554349399334
"362","Scenario 10",25,2,173.440251881604,3.50341497588511,21.5575416406754,8.51045383004186,14.0803495684547,31.7294129756328,3.97683903295319,3.85335622835304,0.593125703704397,210.004832573455,634.127514835722,183.126688236375,22.0901722391084
"363","Scenario 10",25,3,164.921047799971,3.49344562949484,21.8392970721716,8.31213862309141,14.5065145876034,31.345782990774,3.95561117864557,3.79686760182897,0.578185874802331,203.102147669706,630.507164567955,167.732832747077,22.0812708061948
"364","Scenario 10",26,1,162.338726045737,3.49016922612052,21.9631617741184,8.23666064160384,14.5274156954198,31.3216227390591,3.95199624493884,3.79223493038085,0.567426938056945,200.962729953684,631.756683311623,159.98994616964,22.0570270661456
"365","Scenario 10",26,2,174.897094550586,3.50515638591438,21.5038315361924,8.54623828607688,14.0227471766552,31.7812517141999,3.98006054721749,3.86114656762853,0.596594763952213,210.739680923433,635.764278477348,184.915200884193,22.089303806629
"366","Scenario 10",26,3,166.129408561297,3.49488914220342,21.79488069894,8.34173871068458,14.4583082701758,31.3889871810024,3.9582917326858,3.80334061338794,0.581043791636902,203.601287849182,631.914488348531,168.946098560614,22.0624909538283
"367","Scenario 10",27,1,163.604042480822,3.49167655840432,21.9172895111285,8.26780986538079,14.475486207241,31.3690242255627,3.95485383553523,3.79930715858277,0.570293851490066,201.586185989289,633.22957736286,161.45024897688,22.0312997539441
"368","Scenario 10",27,2,176.358615537704,3.50690418472929,21.449828574741,8.5821731058371,13.9652854900417,31.8329447870856,3.98328339010252,3.86891819778105,0.600095226891538,211.518412867275,637.384943551889,186.675065846371,22.089303806629
"369","Scenario 10",27,3,167.31751498046,3.49630883380857,21.7511521878424,8.37083329187695,14.411044647954,31.4312862897991,3.96092295870463,3.80968168837946,0.583864689737719,204.131102475033,633.303314517296,170.155871452255,22.0624909538283
"370","Scenario 10",28,1,164.925222572008,3.49325153031989,21.8692271331645,8.30035348657853,14.4216894098911,31.4180532727271,3.95782507559633,3.80662871636625,0.573316609390659,202.265828122738,634.698501953973,162.954139189749,22.0773990447243
"371","Scenario 10",28,2,177.745736430743,3.50856367122922,21.3984747992941,8.61622868255301,13.9109671262396,31.8816535150277,3.9863343594135,3.87625273921426,0.603438359806205,212.300321681864,639.000394413084,188.449541991428,22.1098205239543
"372","Scenario 10",28,3,168.500409683022,3.4977229119524,21.7075226966094,8.39979861346152,14.3642233847815,31.4731290370846,3.96353564602429,3.8159614361309,0.586690222657859,204.694834057027,634.678824721378,171.36140344067,22.0830076711536
"373","Scenario 10",29,1,166.130301092778,3.49468730691797,21.8255079035283,8.33000249296059,14.3722940126724,31.4630787122632,3.9605440846114,3.81334793931766,0.57605365405399,202.930041322912,636.118541033435,164.244698645674,22.2883195831524
